StockCode,total_orders,total_sales,maximum_sales,minimum_sales,mean_sales,median_sales,sales_figure,maximum_figure,minimum_figure,mean_figure,median_figure,cus_count,max_order_cus,mean_order_cus,median_order_cus,refund_ratio,max_order_gap,min_order_gap
22984,139,2642,216,1,19.00719424,12,1058.62,77.76,0.83,7.615971223,5.04,90,7,1.544444444,1,0,18,0
22985,94,3700,800,25,39.36170213,25,1466,272,10.5,15.59574468,10.5,75,3,1.253333333,1,0,29,0
22986,152,3976,200,-25,26.15789474,25,1657.92,72,-10.5,10.90736842,10.5,123,4,1.235772358,1,0.006248438,20,0
22987,4,100,25,25,25,25,42,10.5,10.5,10.5,10.5,4,1,1,1,0,76,0
22988,333,8306,576,-36,24.94294294,12,9568.41,610.56,-45,28.73396396,15,196,11,1.698979592,1,0.013187597,58,0
22989,314,2644,360,-6,8.420382166,6,8150.92,1180.8,-19.5,25.95834395,19.5,237,6,1.324894515,1,0.008995502,7,0
22990,143,373,100,-100,2.608391608,2,1807.15,425,-425,12.63741259,9.9,109,6,1.311926606,1,0.25250501,10,0
22991,232,2923,432,-400,12.59913793,7.5,5481.59,712.8,-660,23.6275431,23.4,175,11,1.325714286,1,0.194987607,8,0
22992,283,4117,432,-400,14.54770318,12,7593.09,712.8,-660,26.83070671,23.4,204,7,1.387254902,1,0.147089289,11,0
22993,872,11267,236,-12,12.92087156,12,13557.7,337.48,-15,15.5478211,15,428,23,2.037383178,1,0.004945686,5,0
22994,163,1966,192,-24,12.06134969,5,824.28,80.64,-10.08,5.056932515,2.1,86,10,1.895348837,1,0.01503006,10,0
22995,184,2143,192,-24,11.64673913,5,897.18,80.64,-10.08,4.875978261,2.1,89,28,2.06741573,1,0.022354015,8,0
22996,295,4405,480,-20,14.93220339,6,1818.42,172.8,-8.4,6.164135593,2.52,152,13,1.940789474,1,0.00586775,6,0
22997,186,2347,72,-24,12.61827957,6,984.3,30.24,-10.08,5.291935484,2.52,98,9,1.897959184,1,0.032164948,15,0
22998,445,11311,480,-36,25.41797753,14,4500.22,172.8,-15.12,10.11285393,6.3,214,17,2.079439252,1,0.015407382,5,0
22999,189,2760,216,-2,14.6031746,6,1157.76,90.72,-0.84,6.125714286,2.52,107,9,1.76635514,1,0.001085776,10,0
23000,207,2922,96,-24,14.11594203,6,1224.36,40.32,-10.08,5.914782609,2.52,125,9,1.656,1,0.013171226,9,0
23002,144,1875,168,-24,13.02083333,5.5,786.06,70.56,-10.08,5.45875,2.31,82,7,1.756097561,1,0.063904144,9,0
23003,53,541,192,1,10.20754717,4,225.78,80.64,0.42,4.26,1.68,38,4,1.394736842,1,0,9,0
23004,128,1579,96,-152,12.3359375,6,664,40.32,-63.84,5.1875,2.52,71,12,1.802816901,1,0.104367555,13,0
23005,175,4247,480,-1,24.26857143,12,1726.14,172.8,-0.42,9.863657143,5.04,101,10,1.732673267,1,0.000235405,99,0
23006,134,1619,72,-24,12.08208955,6,678.54,30.24,-10.08,5.063731343,2.52,87,11,1.540229885,1,0.045963465,13,0
23007,139,437,36,-3,3.143884892,1,6845.15,538.2,-50.85,49.24568345,16.95,107,5,1.299065421,1,0.013544018,13,0
23008,124,412,36,-2,3.322580645,2,6415.4,538.2,-33.9,51.73709677,33.9,97,4,1.278350515,1,0.016706444,12,0
23009,57,205,24,1,3.596491228,2,3194.75,358.8,16.95,56.04824561,33.9,47,3,1.212765957,1,0,14,0
23010,88,279,36,-2,3.170454545,1,4343.05,538.2,-33.9,49.35284091,16.95,70,5,1.257142857,1,0.010638298,24,0
23012,197,949,36,-4,4.817258883,4,3524.89,124.2,-15.8,17.89284264,15.8,147,5,1.340136054,1,0.007322176,7,0
23013,174,800,24,-4,4.597701149,4,2972.34,82.8,-15.8,17.08241379,15.8,130,4,1.338461538,1,0.007444169,7,0
23014,162,772,24,-4,4.765432099,4,2850.74,82.8,-15.8,17.59716049,15.8,120,5,1.35,1,0.011523688,13,0
23015,20,30,7,-4,1.5,2,247.5,57.75,-33,12.375,16.5,15,2,1.333333333,1,0.189189189,37,0
23016,18,61,12,-3,3.388888889,2,453.65,79.8,-19.95,25.20277778,15.7,17,2,1.058823529,1,0.046875,37,0
23017,22,63,12,-1,2.863636364,2,738.9,133.8,-12.5,33.58636364,25,20,2,1.1,1,0.015625,20,0
23018,20,50,12,1,2.5,1,587.2,133.8,12.5,29.36,12.5,19,2,1.052631579,1,0,30,0
23019,26,79,13,1,3.038461538,1.5,612.55,96.85,8.25,23.55961538,12.375,24,2,1.083333333,1,0,35,0
23020,72,168,16,-1,2.333333333,1,1993.35,178.4,-12.5,27.68541667,12.5,64,2,1.125,1,0.023255814,9,0
23021,25,114,24,1,4.56,4,463.5,90,4.15,18.54,16.6,23,2,1.086956522,1,0,33,0
23022,22,349,96,-24,15.86363636,6,656.32,171.84,-49.92,29.83272727,12.48,18,2,1.222222222,1,0.079155673,36,0
23023,25,264,48,-2,10.56,6,418.04,69.6,-3.3,16.7216,9.9,22,3,1.136363636,1,0.007518797,26,0
23024,11,252,72,-2,22.90909091,24,657.08,179.28,-4.98,59.73454545,69.36,8,2,1.375,1,0.007874016,36,0
23025,46,299,12,-6,6.5,6,632.17,24.96,-12.48,13.74282609,12.48,39,3,1.179487179,1,0.019672131,19,0
23026,57,484,96,-12,8.49122807,6,977.45,171.84,-24.96,17.14824561,12.48,43,3,1.325581395,1,0.02811245,15,0
23027,25,257,60,2,10.28,6,534.56,124.8,4.16,21.3824,12.48,24,2,1.041666667,1,0,22,0
23028,119,1240,144,-5,10.42016807,6,1988.64,208.8,-8.25,16.7112605,9.9,88,5,1.352272727,1,0.005613472,8,0
23029,139,1200,96,-6,8.633093525,6,1941.6,139.2,-9.9,13.96834532,9.9,94,4,1.478723404,1,0.022801303,7,0
23031,140,1178,96,-5,8.414285714,6,1905.3,139.2,-8.25,13.60928571,9.9,87,9,1.609195402,1,0.016694491,6,0
23032,200,2222,144,-7,11.11,6,3560.7,208.8,-11.55,17.8035,9.9,117,8,1.709401709,1,0.018551237,9,0
23033,59,684,96,1,11.59322034,6,951,120,1.45,16.11864407,8.7,41,6,1.43902439,1,0,16,0
23034,81,934,96,-6,11.5308642,6,1313.5,120,-8.7,16.21604938,8.7,55,7,1.472727273,1,0.006382979,14,0
23035,161,1965,96,-6,12.20496894,6,2750.85,120,-8.7,17.08602484,8.7,105,5,1.533333333,1,0.004559271,7,0
23036,15,171,24,1,11.4,12,213.75,30,1.25,14.25,15,13,2,1.153846154,1,0,31,0
23037,15,168,24,2,11.2,12,272.4,34.8,3.3,18.16,19.8,14,2,1.071428571,1,0,33,0
23038,5,38,12,1,7.6,12,33.14,9.96,1.63,6.628,9.96,4,2,1.25,1,0,40,0
23039,22,174,24,-6,7.909090909,6,335.7,46.8,-11.7,15.25909091,11.7,20,2,1.1,1,0.033333333,32,0
23040,32,228,120,1,7.125,3,1215,594,5.75,37.96875,17.25,30,2,1.066666667,1,0,38,0
23041,46,225,24,-24,4.891304348,4,933.75,99.6,-99.6,20.29891304,16.6,43,3,1.069767442,1,0.096385542,32,0
23042,25,85,20,-10,3.4,2,565.25,133,-66.5,22.61,13.3,24,2,1.041666667,1,0.105263158,32,0
23043,19,75,16,1,3.947368421,2,468.75,100,6.25,24.67105263,12.5,18,2,1.055555556,1,0,108,0
23044,26,102,20,1,3.923076923,2.5,423.3,83,4.15,16.28076923,10.375,23,2,1.130434783,1,0,32,0
23045,24,96,25,-20,4,3,398.4,103.75,-83,16.6,12.45,22,2,1.090909091,1,0.172413793,48,0
23046,32,344,240,1,10.75,3,2071.6,1380,6.65,64.7375,19.95,29,2,1.103448276,1,0,49,0
23047,26,58,6,1,2.230769231,2,333.5,34.5,5.75,12.82692308,11.5,25,2,1.04,1,0,33,0
23048,92,526,200,-24,5.717391304,3,2107.04,750,-99.6,22.9026087,12.45,79,3,1.164556962,1,0.05734767,19,0
23049,170,428,20,-2,2.517647059,2,3515,149,-16.5,20.67647059,16.5,103,12,1.650485437,1,0.006960557,13,0
23050,174,454,20,-1,2.609195402,2,3722.3,149,-8.25,21.39252874,16.5,115,9,1.513043478,1,0.002197802,14,0
23051,134,331,20,-1,2.470149254,2,2708.35,149,-8.25,20.21156716,16.5,94,7,1.425531915,1,0.006006006,13,0
23052,220,566,20,-1,2.572727273,2,4653.5,149,-8.25,21.15227273,16.5,147,13,1.496598639,1,0.001763668,12,0
23053,128,313,20,-1,2.4453125,2,2548.65,149,-8.25,19.91132813,16.5,103,3,1.242718447,1,0.003184713,22,0
23054,110,265,10,-1,2.409090909,2,2181.45,82.5,-8.25,19.83136364,16.5,80,6,1.375,1,0.003759398,22,0
23055,43,225,144,-144,5.23255814,2,698.25,258.72,-258.72,16.23837209,12.5,33,3,1.303030303,1,0.598930481,26,0
23056,47,386,240,-240,8.212765957,2,1045.34,1293.6,-1293.6,22.2412766,18.75,33,3,1.424242424,1,0.555811277,27,0
23057,49,340,144,-144,6.93877551,4,1120.84,199.2,-199.2,22.87428571,19.8,38,3,1.289473684,1,0.497784343,25,0
23058,38,423,36,1,11.13157895,12,367.08,29.88,0.79,9.66,9.48,35,2,1.085714286,1,0,12,0
23060,37,222,12,1,6,5,461.76,24.96,2.08,12.48,10.4,32,3,1.15625,1,0,31,0
23061,89,937,36,-3,10.52808989,12,1166.21,45,-3.75,13.10348315,15,74,3,1.202702703,1,0.003191489,23,0
23064,32,149,100,-40,4.65625,1,2103.55,1000,-417.5,65.7359375,49.95,20,5,1.6,1,0.322727273,21,0
23065,94,256,48,-1,2.723404255,2,3102.8,535.2,-12.5,33.00851064,25,81,6,1.160493827,1,0.003891051,29,0
23066,77,244,48,-1,3.168831169,2,1955.4,357.6,-8.25,25.39480519,16.5,69,2,1.115942029,1,0.004081633,15,0
23067,74,273,24,1,3.689189189,4,1132.95,99.6,4.15,15.31013514,16.6,60,4,1.233333333,1,0,16,0
23068,130,788,60,1,6.061538462,4,1894.88,124.8,2.49,14.576,9.96,104,6,1.25,1,0,9,0
23069,31,87,8,2,2.806451613,2,543.75,50,12.5,17.54032258,12.5,27,3,1.148148148,1,0,25,0
23070,31,144,12,2,4.64516129,4,597.6,49.8,8.3,19.27741935,16.6,28,2,1.107142857,1,0,20,0
23071,26,241,144,-48,9.269230769,1.5,796.1,312,-312,30.61923077,18.75,16,4,1.625,1,0.239747634,70,0
23072,24,254,168,-48,10.58333333,2,715,312,-312,29.79166667,25,21,3,1.142857143,1,0.220858896,64,0
23073,59,137,24,-1,2.322033898,1,1631.5,267.6,-12.5,27.65254237,12.5,47,6,1.255319149,1,0.007246377,28,0
23074,34,211,48,-6,6.205882353,6,423.22,85.92,-12.48,12.44764706,12.48,30,2,1.133333333,1,0.02764977,12,0
23075,82,419,48,-14,5.109756098,4,1719.65,180,-58.1,20.97134146,16.6,60,4,1.366666667,1,0.07300885,16,0
23076,242,7652,240,-24,31.61983471,24,9333.16,249.6,-30,38.56677686,30,196,7,1.234693878,1,0.003645833,11,0
23077,293,9042,400,-20,30.86006826,20,10865.7,416,-25,37.08430034,25,211,7,1.388625592,1,0.006591958,9,0
23078,214,6535,240,-24,30.53738318,24,7987.31,249.6,-30,37.3238785,30,158,7,1.35443038,1,0.007291508,7,0
23079,107,230,24,-4,2.14953271,2,2037.5,198,-35.8,19.04205607,17.9,79,4,1.35443038,1,0.053497942,14,0
23080,210,735,84,-4,3.5,2,5881.89,630,-33,28.009,16.5,139,11,1.510791367,1,0.012096774,6,0
23081,112,407,48,-3,3.633928571,2,3250.89,360,-24.75,29.02580357,16.5,78,4,1.435897436,1,0.014527845,10,0
23082,263,2085,96,-12,7.927756654,6,7478.35,315.84,-45,28.43479087,22.5,197,5,1.335025381,1,0.013251301,6,0
23083,194,1668,96,-48,8.597938144,6,6041.71,315.84,-157.92,31.14283505,22.5,150,5,1.293333333,1,0.034722222,12,0
23084,734,23416,2400,-45,31.90190736,6,44273.05,4992,-80.55,60.31750681,12.48,413,13,1.777239709,1,0.004040662,42,0
23085,77,326,48,-6,4.233766234,3,3048.55,396,-62.4,39.59155844,31.2,58,3,1.327586207,1,0.035502959,44,0
23086,36,1146,288,-16,31.83333333,16,1311.54,299.52,-20,36.43166667,20,29,5,1.24137931,1,0.013769363,26,0
23087,50,815,144,-15,16.3,16,978.43,149.76,-18.75,19.5686,20,43,6,1.162790698,1,0.018072289,18,0
23088,55,742,32,1,13.49090909,16,922.26,33.28,2.46,16.76836364,20,51,2,1.078431373,1,0,22,0
23089,142,2059,288,-5,14.5,12,3361.47,417.6,-8.25,23.67232394,19.8,100,12,1.42,1,0.007232401,14,0
23090,110,1742,144,-9,15.83636364,12,1416.62,103.68,-7.47,12.87836364,9.96,86,4,1.279069767,1,0.00513992,20,0
23091,204,563,27,-4,2.759803922,2,3444.5,145.53,-25,16.88480392,12.5,160,10,1.275,1,0.012280702,9,0
23092,131,479,132,-2,3.65648855,2,3363.31,724.68,-15.8,25.67412214,15.8,94,5,1.393617021,1,0.020449898,14,0
23093,125,897,144,-2,7.176,6,2077.85,236.16,-4.98,16.6228,14.94,105,3,1.19047619,1,0.003333333,7,0
23094,76,145,12,-1,1.907894737,1,1812.5,150,-12.5,23.84868421,12.5,65,3,1.169230769,1,0.013605442,9,0
23096,116,1001,72,1,8.629310345,5,1618.29,104.4,1.65,13.95077586,8.25,88,5,1.318181818,1,0,14,0
23099,55,117,12,-4,2.127272727,2,759.15,69,-26.6,13.80272727,13.3,44,3,1.25,1,0.064,22,0
23100,210,1985,72,-1,9.452380952,12,2430.85,74.88,-1.25,11.57547619,15,172,5,1.220930233,1,0.000503525,17,0
23101,190,1917,72,1,10.08947368,12,1548.87,51.84,0.83,8.151947368,9.96,172,4,1.104651163,1,0,21,0
23102,142,1239,72,1,8.725352113,6,1001.97,51.84,0.83,7.056126761,4.98,127,8,1.118110236,1,0,11,0
23103,315,3771,144,-3,11.97142857,6,6178.95,208.8,-4.95,19.61571429,9.9,222,24,1.418918919,1,0.001059603,7,0
23104,38,109,24,1,2.868421053,2,1268,249.6,12.5,33.36842105,25,33,2,1.151515152,1,0,20,0
23106,47,248,16,-12,5.276595745,6,716.42,46.24,-34.68,15.24297872,17.34,45,2,1.044444444,1,0.046153846,20,0
23107,56,304,16,1,5.428571429,8,874.56,46.24,2.89,15.61714286,21.52,55,2,1.018181818,1,0,20,0
23108,351,2033,416,-12,5.792022792,2,12106.77,2704,-64.68,34.49222222,12.5,261,7,1.344827586,1,0.018348624,5,0
23109,214,1997,96,-96,9.331775701,6,5654.23,239.04,-239.04,26.42163551,17.34,166,4,1.289156627,1,0.045867176,12,0
23110,242,596,32,-4,2.462809917,2,3294.2,158.4,-23,13.61239669,11.5,156,8,1.551282051,1,0.078825348,5,0
23111,131,230,8,-8,1.755725191,1,2707,83.2,-83.2,20.66412214,12.5,79,10,1.658227848,1,0.094488189,7,0
23112,197,415,12,-6,2.106598985,2,3035.15,79.8,-39.9,15.40685279,15,132,7,1.492424242,1,0.073660714,9,0
23113,47,186,756,-756,3.957446809,3,863.1,3825.36,-3825.36,18.36382979,14.85,38,4,1.236842105,1,0.835689046,8,0
23114,40,131,36,-2,3.275,2,619.65,149.4,-9.9,15.49125,9.9,38,2,1.052631579,1,0.015037594,6,0
23115,37,137,36,1,3.702702703,2,649.35,149.4,4.95,17.55,9.9,35,2,1.057142857,1,0,5,0
23116,17,71,36,1,4.176470588,1,322.65,149.4,4.95,18.97941176,4.95,16,2,1.0625,1,0,8,0
23117,37,81,6,-1,2.189189189,2,400.95,29.7,-4.95,10.83648649,9.9,36,2,1.027777778,1,0.012195122,6,0
23118,227,656,96,-2,2.889867841,2,4622.32,510.72,-15,20.36264317,15,151,14,1.503311258,1,0.035294118,7,0
23119,114,2097,288,-24,18.39473684,12,1236.6,152.64,-14.88,10.84736842,7.44,94,5,1.212765957,1,0.016877637,10,0
23120,88,1569,288,-48,17.82954545,7,624.42,103.68,-20.16,7.095681818,2.94,67,7,1.313432836,1,0.043875686,14,0
23121,91,2455,288,1,26.97802198,24,956.22,103.68,0.42,10.50791209,10.08,78,4,1.166666667,1,0,13,0
23122,97,2074,576,-2,21.3814433,12,1538.54,374.4,-1.66,15.86123711,9.96,87,3,1.114942529,1,0.001444391,8,0
23123,67,866,144,-3,12.92537313,6,677.86,103.68,-2.49,10.11731343,4.98,60,3,1.116666667,1,0.006880734,17,0
23124,24,503,160,1,20.95833333,16,595.15,166.4,1.25,24.79791667,20,23,2,1.043478261,1,0,35,0
23125,16,405,300,1,25.3125,6.5,443.25,312,1.25,27.703125,8.125,15,2,1.066666667,1,0,47,0
23126,269,1025,40,-8,3.810408922,4,4974.39,166,-39.6,18.49215613,19.8,193,8,1.393782383,1,0.015369837,10,0
23127,174,661,36,-8,3.798850575,4,3248.99,178.2,-39.6,18.67235632,19.8,140,4,1.242857143,1,0.019287834,13,0
23128,127,409,40,-4,3.220472441,3,1976.23,166,-19.8,15.56086614,14.85,109,3,1.165137615,1,0.016826923,13,0
23129,163,925,96,-1,5.674846626,4,3854.35,360,-4.15,23.64631902,16.6,137,10,1.189781022,1,0.001079914,21,0
23130,166,875,48,-8,5.271084337,4,3569.97,180,-33.2,21.50584337,16.6,137,5,1.211678832,1,0.010180995,25,0
23131,111,885,240,-5,7.972972973,4,3599.43,996,-20.75,32.4272973,16.6,91,4,1.21978022,1,0.006734007,17,0
23132,142,1010,120,-2,7.112676056,3,4993.87,594,-11.5,35.16809859,17.25,114,4,1.245614035,1,0.003944773,11,0
23133,132,745,120,-1,5.643939394,2,5039.41,679.2,-8.25,38.17734848,16.5,94,5,1.404255319,1,0.001340483,13,0
23134,37,1064,304,1,28.75675676,2,6414.48,1787.52,8.25,173.3643243,16.5,29,6,1.275862069,1,0,21,0
23135,40,1519,408,1,37.975,2,5313.29,1354.56,5.75,132.83225,11.5,31,8,1.290322581,1,0,29,0
23136,42,116,12,1,2.761904762,2,425.8,39.48,3.75,10.13809524,7.5,38,3,1.105263158,1,0,33,0
23137,18,67,24,1,3.722222222,2,236.99,78.96,3.75,13.16611111,7.5,16,2,1.125,1,0,36,0
23138,81,863,250,-12,10.65432099,12,1191.75,312.5,-17.4,14.71296296,17.4,60,7,1.35,1,0.013714286,14,0
23139,21,363,250,-12,17.28571429,4,473.95,312.5,-17.4,22.56904762,5.8,17,3,1.235294118,1,0.032,31,0
23140,36,148,24,-12,4.111111111,3,608.74,90,-49.8,16.90944444,12.45,29,3,1.24137931,1,0.075,36,0
23141,15,48,12,1,3.2,3,199.2,49.8,4.15,13.28,12.45,15,1,1,1,0,58,0
23142,38,114,48,-1,3,1,1118.1,439.2,-10.4,29.42368421,10.4,34,2,1.117647059,1,0.017241379,29,0
23143,6,9,3,1,1.5,1,93.6,31.2,10.4,15.6,10.4,6,1,1,1,0,97,0
23144,231,4741,216,-24,20.52380952,12,3752.19,155.52,-19.92,16.24324675,9.96,176,10,1.3125,1,0.006912442,6,0
23145,148,1958,96,-10,13.22972973,12,1827.01,75.84,-9.5,12.34466216,11.4,126,6,1.174603175,1,0.005586592,7,0
23146,234,700,24,-4,2.991452991,3,2279.4,69.36,-13.16,9.741025641,9.87,149,17,1.570469799,1,0.065420561,7,0
23147,254,1786,24,-7,7.031496063,6,2587.3,34.8,-10.15,10.18622047,8.7,167,20,1.520958084,1,0.008328706,5,0
23148,239,2024,36,-7,8.468619247,12,1678.48,29.88,-5.81,7.02292887,9.96,140,28,1.707142857,1,0.006381934,5,0
23149,21,86,12,-6,4.095238095,6,214.14,29.88,-14.94,10.19714286,14.94,18,2,1.166666667,1,0.113402062,57,0
23150,39,124,6,-1,3.179487179,2,308.76,14.94,-2.49,7.916923077,4.98,31,3,1.258064516,1,0.008,25,0
23151,14,35,6,1,2.5,1.5,87.15,14.94,2.49,6.225,3.735,13,2,1.076923077,1,0,49,0
23152,153,535,48,-4,3.496732026,2,1976.01,162.72,-15,12.91509804,7.5,108,14,1.416666667,1,0.012915129,8,0
23153,77,238,24,-4,3.090909091,2,886.13,81.36,-15,11.50818182,7.5,66,3,1.166666667,1,0.016528926,17,0
23154,219,2254,120,-48,10.29223744,6,4560.65,249.6,-99.84,20.82488584,12.48,137,7,1.598540146,1,0.026349892,7,0
23155,126,1931,96,-96,15.32539683,12,1544.65,69.12,-69.12,12.25912698,9.96,84,8,1.5,1,0.08047619,15,0
23156,187,1563,120,-12,8.35828877,4,3155.78,222,-24.96,16.87582888,8.32,114,7,1.640350877,1,0.015122873,11,0
23157,155,2543,240,-240,16.40645161,12,4614.59,444,-444,29.77154839,24.96,111,7,1.396396396,1,0.086237873,51,0
23158,180,2378,120,-12,13.21111111,12,4784.58,222,-24.96,26.581,24.96,94,8,1.914893617,1,0.009991674,9,0
23159,205,2258,120,-12,11.01463415,12,4568.97,249.6,-24.96,22.28765854,24.96,121,8,1.694214876,1,0.010950504,10,0
23160,63,1398,120,-3,22.19047619,12,1659.3,124.8,-3.75,26.33809524,15,50,4,1.26,1,0.004273504,22,0
23161,69,1596,120,-12,23.13043478,12,1881.6,124.8,-15,27.26956522,15,58,3,1.189655172,1,0.007462687,11,0
23162,140,1313,48,1,9.378571429,4,4623.86,157.92,3.75,33.02757143,15,96,7,1.458333333,1,0,15,0
23163,132,1587,96,-48,12.02272727,8,3675.7,199.68,-99.84,27.84621212,19.92,94,10,1.404255319,1,0.033495737,15,0
23164,80,559,60,-1,6.9875,4,2554.46,249,-4.95,31.93075,19.8,69,3,1.15942029,1,0.001785714,12,0
23165,231,2659,144,-48,11.51082251,12,4180.35,208.8,-69.6,18.09675325,19.8,162,15,1.425925926,1,0.036245016,7,0
23166,200,3235,74215,-74215,16.175,12,3733.58,77183.6,-77183.6,18.6679,15,135,16,1.481481481,1,0.958381042,114,0
23167,189,4745,1350,-480,25.10582011,12,3544.07,931.5,-331.2,18.75169312,9.96,129,6,1.465116279,1,0.099620493,7,0
23168,232,2700,144,-12,11.63793103,12,3107.62,149.76,-15,13.39491379,15,138,10,1.68115942,1,0.018538713,5,0
23169,284,1328,48,-6,4.676056338,4,5331.2,180,-24.9,18.77183099,16.6,198,8,1.434343434,1,0.060155697,6,0
23170,335,5759,720,-576,17.19104478,12,8992.39,1044,-835.2,26.84295522,19.8,224,22,1.495535714,1,0.11085379,5,0
23171,269,5748,768,-48,21.36802974,12,8846.96,1113.6,-69.6,32.88832714,19.8,191,19,1.408376963,1,0.016595381,6,0
23172,226,3442,144,-48,15.2300885,12,5410.98,208.8,-69.6,23.94238938,19.8,156,18,1.448717949,1,0.028781038,7,0
23173,368,2586,540,-24,7.027173913,2,22379.92,4401,-195.6,60.815,19.9,245,16,1.502040816,1,0.019711903,4,0
23174,277,2837,696,-48,10.24187726,4,11101.69,2610,-180,40.07830325,16.6,187,24,1.481283422,1,0.029753762,7,0
23175,277,2963,696,-48,10.6967509,4,8707.75,1914,-132,31.43592058,13,201,20,1.378109453,1,0.025969757,16,0
23176,196,2035,300,-8,10.38265306,8,4254.01,585,-18,21.70413265,18,156,4,1.256410256,1,0.021634615,8,0
23177,217,1900,300,-8,8.755760369,3,3988.8,585,-18,18.38156682,6.75,172,5,1.261627907,1,0.010416667,10,0
23178,56,290,72,-3,5.178571429,6,809.8,179.28,-8.67,14.46071429,17.34,48,2,1.166666667,1,0.016949153,34,0
23179,38,302,72,1,7.947368421,6,835.38,179.28,2.89,21.98368421,17.34,35,2,1.085714286,1,0,43,0
23180,35,90,4,-1,2.571428571,2,445.5,19.8,-4.95,12.72857143,9.9,27,6,1.296296296,1,0.010989011,31,0
23181,72,173,16,-1,2.402777778,2,1391.25,120,-8.25,19.32291667,16.5,60,4,1.2,1,0.02259887,15,0
23182,266,3365,144,-9,12.65037594,6,2792.01,103.68,-7.47,10.4962782,4.98,138,23,1.927536232,1,0.004143238,6,0
23183,61,171,6,-6,2.803278689,2,664.46,22.5,-22.5,10.89278689,7.5,45,7,1.355555556,1,0.039325843,26,0
23184,194,739,36,-8,3.809278351,3,3544.77,149.4,-39.6,18.27201031,14.85,127,6,1.527559055,1,0.017287234,13,0
23185,32,313,36,-1,9.78125,6,113.69,15,-0.29,3.5528125,1.74,26,3,1.230769231,1,0.003184713,99,0
23186,70,1922,288,-6,27.45714286,12,796.3,299.52,-7.5,11.37571429,3.48,57,4,1.228070175,1,0.003112033,99,0
23187,79,2301,144,-16,29.12658228,48,678.57,41.76,-7.5,8.589493671,13.92,66,3,1.196969697,1,0.015825492,100,0
23188,270,2836,144,-12,10.5037037,12,4666.24,208.8,-19.8,17.28237037,19.8,199,9,1.35678392,1,0.004912281,6,0
23189,111,1159,96,-1,10.44144144,6,3157.51,239.04,-2.89,28.44603604,17.34,89,5,1.247191011,1,0.000862069,5,0
23190,176,1637,144,-1,9.301136364,12,2623.49,208.8,-1.65,14.90619318,19.8,142,5,1.23943662,1,0.001220256,6,0
23191,245,2095,48,-2,8.551020408,5,3381.83,79.2,-3.3,13.80338776,8.25,175,11,1.4,1,0.001429933,5,0
23192,311,3061,192,-2,9.84244373,6,4882.77,316.8,-3.3,15.70022508,9.9,217,10,1.433179724,1,0.000979112,4,0
23193,144,1436,300,-6,9.972222222,2,2942.22,585,-13.5,20.43208333,4.5,107,7,1.345794393,1,0.013736264,10,0
23194,174,1690,300,-8,9.712643678,2.5,3544.67,585,-18,20.37166667,5.665,138,7,1.260869565,1,0.021424435,11,0
23196,238,1707,48,-8,7.172268908,3,2407.95,60,-11.6,10.11743697,4.35,169,7,1.408284024,1,0.00755814,4,0
23197,179,1208,96,-12,6.748603352,2,1746.8,120,-17.4,9.758659218,4.35,114,9,1.570175439,1,0.02027575,6,0
23198,378,2830,96,-13,7.486772487,4,4012.94,120,-18.85,10.61624339,5.8,253,12,1.494071146,1,0.02211472,4,0
23199,728,12970,400,-200,17.81593407,10,24747.19,716,-358,33.99339286,20.8,338,12,2.153846154,1,0.052454705,5,0
23200,469,6491,200,-120,13.84008529,10,12574.97,358,-214.8,26.81230277,20.8,261,9,1.796934866,1,0.020078502,4,0
23201,748,11363,300,-200,15.19117647,10,22013.94,537,-358,29.43040107,20.8,389,16,1.922879177,1,0.048882565,5,0
23202,758,10028,200,-110,13.22955145,10,19649.74,358,-196.9,25.92313984,20.8,367,14,2.065395095,1,0.021658537,3,0
23203,1077,18287,400,-220,16.97957289,10,35365.86,716,-393.8,32.83738162,20.8,503,14,2.141153082,1,0.031203645,3,0
23204,422,6618,300,-100,15.68246445,10,5306.8,216,-72,12.57535545,8.5,196,12,2.153061224,1.5,0.027050867,6,0
23205,348,4865,200,-100,13.97988506,10,3884.87,144,-72,11.16341954,8.5,196,11,1.775510204,1,0.037776899,5,0
23206,887,11379,300,-20,12.82863585,10,17971.55,435,-33,20.26104848,16.5,397,30,2.234256927,1,0.00507126,5,0
23207,665,7014,350,-250,10.54736842,10,11215.18,507.5,-362.5,16.86493233,16.5,371,13,1.79245283,1,0.05852349,5,0
23208,595,5836,100,-53,9.808403361,10,9405.2,145,-76.85,15.80705882,16.5,299,11,1.989966555,1,0.012354036,5,0
23209,1006,12540,200,-10,12.46520875,10,20067.2,290,-16.5,19.94751491,16.5,463,17,2.172786177,1,0.001592357,3,0
23210,155,2502,144,-144,16.14193548,13,3031.74,149.76,-149.76,19.5596129,16.25,106,19,1.462264151,1,0.069888476,14,0
23211,111,2080,144,-24,18.73873874,10,2474,149.76,-30,22.28828829,12.5,77,12,1.441558442,1,0.011406844,25,0
23212,140,1987,144,-36,14.19285714,12,2342.63,149.76,-45,16.73307143,15,97,21,1.443298969,1,0.023587224,12,0
23213,118,1501,144,-12,12.72033898,12,1805.69,149.76,-15,15.30245763,15,90,11,1.311111111,1,0.007931262,23,0
23214,89,739,48,1,8.303370787,6,1554.14,99.84,2.08,17.46224719,12.48,74,6,1.202702703,1,0,32,0
